Unnamed: 0,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
2518,"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.0249632892804699,0.0513950073421439,0.01468428781204112,0.5882352941176471,11.4453781512605,1,0.0134012993761873,2.303754982169079,0.9359939759036144,0.2380952380952381,0.5659260608268075,0.4369747899159664,"JUMBO BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL.",LUNCH BAG PINK POLKADOT
2519,frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.'})",0.0513950073421439,0.0249632892804699,0.01468428781204112,0.2857142857142857,11.4453781512605,1,0.0134012993761873,1.365051395007342,0.9620743034055728,0.2380952380952381,0.2674268502581756,0.4369747899159664,LUNCH BAG PINK POLKADOT,"JUMBO BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL."
673,frozenset({'WHITE SPOT BLUE CERAMIC DRAWER KNOB'}),frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),0.03377386196769457,0.0381791483113069,0.01468428781204112,0.4347826086956522,11.38795986622074,1,0.0133948305269309,1.70168304529538,0.9440729483282676,0.2564102564102564,0.4123464985064719,0.4096989966555184,WHITE SPOT BLUE CERAMIC DRAWER KNOB,RED STRIPE CERAMIC DRAWER KNOB
672,frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),frozenset({'WHITE SPOT BLUE CERAMIC DRAWER KNOB'}),0.0381791483113069,0.03377386196769457,0.01468428781204112,0.3846153846153846,11.38795986622074,1,0.0133948305269309,1.570117474302496,0.9483969465648855,0.2564102564102564,0.3631049801262567,0.4096989966555184,RED STRIPE CERAMIC DRAWER KNOB,WHITE SPOT BLUE CERAMIC DRAWER KNOB
2157,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'WHITE SPOT BLUE CERAMIC DRAWER KNOB'})",frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),0.03377386196769457,0.0381791483113069,0.01468428781204112,0.4347826086956522,11.38795986622074,1,0.0133948305269309,1.70168304529538,0.9440729483282676,0.2564102564102564,0.4123464985064719,0.4096989966555184,"ASSORTED COLOUR BIRD ORNAMENT, WHITE SPOT BLUE CERAMIC DRAWER KNOB",RED STRIPE CERAMIC DRAWER KNOB
2156,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'RED STRIPE CERAMIC DRAWER KNOB'})",frozenset({'WHITE SPOT BLUE CERAMIC DRAWER KNOB'}),0.0381791483113069,0.03377386196769457,0.01468428781204112,0.3846153846153846,11.38795986622074,1,0.0133948305269309,1.570117474302496,0.9483969465648855,0.2564102564102564,0.3631049801262567,0.4096989966555184,"ASSORTED COLOUR BIRD ORNAMENT, RED STRIPE CERAMIC DRAWER KNOB",WHITE SPOT BLUE CERAMIC DRAWER KNOB
2159,frozenset({'WHITE SPOT BLUE CERAMIC DRAWER KNOB'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'RED STRIPE CERAMIC DRAWER KNOB'})",0.03377386196769457,0.0381791483113069,0.01468428781204112,0.4347826086956522,11.38795986622074,1,0.0133948305269309,1.70168304529538,0.9440729483282676,0.2564102564102564,0.4123464985064719,0.4096989966555184,WHITE SPOT BLUE CERAMIC DRAWER KNOB,"ASSORTED COLOUR BIRD ORNAMENT, RED STRIPE CERAMIC DRAWER KNOB"
2158,frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'WHITE SPOT BLUE CERAMIC DRAWER KNOB'})",0.0381791483113069,0.03377386196769457,0.01468428781204112,0.3846153846153846,11.38795986622074,1,0.0133948305269309,1.570117474302496,0.9483969465648855,0.2564102564102564,0.3631049801262567,0.4096989966555184,RED STRIPE CERAMIC DRAWER KNOB,"ASSORTED COLOUR BIRD ORNAMENT, WHITE SPOT BLUE CERAMIC DRAWER KNOB"
141,frozenset({'DOTCOM POSTAGE'}),frozenset({'JAM MAKING SET PRINTED'}),0.02643171806167401,0.05873715124816446,0.01762114537444934,0.6666666666666667,11.35,1,0.01606862155291195,2.823788546255507,0.9366515837104072,0.2608695652173914,0.6458658346333854,0.4833333333333334,DOTCOM POSTAGE,JAM MAKING SET PRINTED
140,frozenset({'JAM MAKING SET PRINTED'}),frozenset({'DOTCOM POSTAGE'}),0.05873715124816446,0.02643171806167401,0.01762114537444934,0.3,11.35,1,0.01606862155291195,1.390811831340466,0.9687987519500779,0.2608695652173914,0.2809954751131222,0.4833333333333334,JAM MAKING SET PRINTED,DOTCOM POSTAGE
1095,frozenset({'DOTCOM POSTAGE'}),"frozenset({'JAM MAKING SET PRINTED', 'ASSORTED COLOUR BIRD ORNAMENT'})",0.02643171806167401,0.05873715124816446,0.01762114537444934,0.6666666666666667,11.35,1,0.01606862155291195,2.823788546255507,0.9366515837104072,0.2608695652173914,0.6458658346333854,0.4833333333333334,DOTCOM POSTAGE,"JAM MAKING SET PRINTED, ASSORTED COLOUR BIRD ORNAMENT"
1094,frozenset({'JAM MAKING SET PRINTED'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'DOTCOM POSTAGE'})",0.05873715124816446,0.02643171806167401,0.01762114537444934,0.3,11.35,1,0.01606862155291195,1.390811831340466,0.9687987519500779,0.2608695652173914,0.2809954751131222,0.4833333333333334,JAM MAKING SET PRINTED,"ASSORTED COLOUR BIRD ORNAMENT, DOTCOM POSTAGE"
1093,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'DOTCOM POSTAGE'})",frozenset({'JAM MAKING SET PRINTED'}),0.02643171806167401,0.05873715124816446,0.01762114537444934,0.6666666666666667,11.35,1,0.01606862155291195,2.823788546255507,0.9366515837104072,0.2608695652173914,0.6458658346333854,0.4833333333333334,"ASSORTED COLOUR BIRD ORNAMENT, DOTCOM POSTAGE",JAM MAKING SET PRINTED
1092,"frozenset({'JAM MAKING SET PRINTED', 'ASSORTED COLOUR BIRD ORNAMENT'})",frozenset({'DOTCOM POSTAGE'}),0.05873715124816446,0.02643171806167401,0.01762114537444934,0.3,11.35,1,0.01606862155291195,1.390811831340466,0.9687987519500779,0.2608695652173914,0.2809954751131222,0.4833333333333334,"JAM MAKING SET PRINTED, ASSORTED COLOUR BIRD ORNAMENT",DOTCOM POSTAGE
1679,frozenset({'JUMBO BAG STRAWBERRY'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'JUMBO BAG SPACEBOY DESIGN'})",0.04405286343612335,0.02936857562408223,0.01468428781204112,0.3333333333333333,11.35,1,0.01339051796075996,1.455947136563877,0.9539170506912443,0.25,0.313161875945537,0.4166666666666666,JUMBO BAG STRAWBERRY,"ASSORTED COLOUR BIRD ORNAMENT, JUMBO BAG SPACEBOY DESIGN"
432,frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.02936857562408223,0.04405286343612335,0.01468428781204112,0.5,11.35,1,0.01339051796075996,1.911894273127753,0.9394856278366112,0.25,0.4769585253456221,0.4166666666666666,JUMBO BAG SPACEBOY DESIGN,JUMBO BAG STRAWBERRY
1678,frozenset({'JUMBO BAG SPACEBOY DESIGN'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'JUMBO BAG STRAWBERRY'})",0.02936857562408223,0.04405286343612335,0.01468428781204112,0.5,11.35,1,0.01339051796075996,1.911894273127753,0.9394856278366112,0.25,0.4769585253456221,0.4166666666666666,JUMBO BAG SPACEBOY DESIGN,"ASSORTED COLOUR BIRD ORNAMENT, JUMBO BAG STRAWBERRY"
433,frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.04405286343612335,0.02936857562408223,0.01468428781204112,0.3333333333333333,11.35,1,0.01339051796075996,1.455947136563877,0.9539170506912443,0.25,0.313161875945537,0.4166666666666666,JUMBO BAG STRAWBERRY,JUMBO BAG SPACEBOY DESIGN
1677,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'JUMBO BAG STRAWBERRY'})",frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.04405286343612335,0.02936857562408223,0.01468428781204112,0.3333333333333333,11.35,1,0.01339051796075996,1.455947136563877,0.9539170506912443,0.25,0.313161875945537,0.4166666666666666,"ASSORTED COLOUR BIRD ORNAMENT, JUMBO BAG STRAWBERRY",JUMBO BAG SPACEBOY DESIGN
1676,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'JUMBO BAG SPACEBOY DESIGN'})",frozenset({'JUMBO BAG STRAWBERRY'}),0.02936857562408223,0.04405286343612335,0.01468428781204112,0.5,11.35,1,0.01339051796075996,1.911894273127753,0.9394856278366112,0.25,0.4769585253456221,0.4166666666666666,"ASSORTED COLOUR BIRD ORNAMENT, JUMBO BAG SPACEBOY DESIGN",JUMBO BAG STRAWBERRY
1422,frozenset({'HOT WATER BOTTLE KEEP CALM'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'LOVE HOT WATER BOTTLE'})",0.04258443465491923,0.03671071953010279,0.01762114537444934,0.4137931034482759,11.27172413793104,1,0.01605784013748461,1.643258184331001,0.9518149284253579,0.2857142857142857,0.3914529015979815,0.446896551724138,HOT WATER BOTTLE KEEP CALM,"ASSORTED COLOUR BIRD ORNAMENT, LOVE HOT WATER BOTTLE"
1421,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'LOVE HOT WATER BOTTLE'})",frozenset({'HOT WATER BOTTLE KEEP CALM'}),0.03671071953010279,0.04258443465491923,0.01762114537444934,0.48,11.27172413793104,1,0.01605784013748461,1.841183779509771,0.9460111788617886,0.2857142857142857,0.4568711656441718,0.446896551724138,"ASSORTED COLOUR BIRD ORNAMENT, LOVE HOT WATER BOTTLE",HOT WATER BOTTLE KEEP CALM
305,frozenset({'LOVE HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE KEEP CALM'}),0.03671071953010279,0.04258443465491923,0.01762114537444934,0.48,11.27172413793104,1,0.01605784013748461,1.841183779509771,0.9460111788617886,0.2857142857142857,0.4568711656441718,0.446896551724138,LOVE HOT WATER BOTTLE,HOT WATER BOTTLE KEEP CALM
1420,"frozenset({'HOT WATER BOTTLE KEEP CALM', 'ASSORTED COLOUR BIRD ORNAMENT'})",frozenset({'LOVE HOT WATER BOTTLE'}),0.04258443465491923,0.03671071953010279,0.01762114537444934,0.4137931034482759,11.27172413793104,1,0.01605784013748461,1.643258184331001,0.9518149284253579,0.2857142857142857,0.3914529015979815,0.446896551724138,"HOT WATER BOTTLE KEEP CALM, ASSORTED COLOUR BIRD ORNAMENT",LOVE HOT WATER BOTTLE
1423,frozenset({'LOVE HOT WATER BOTTLE'}),"frozenset({'HOT WATER BOTTLE KEEP CALM', 'ASSORTED COLOUR BIRD ORNAMENT'})",0.03671071953010279,0.04258443465491923,0.01762114537444934,0.48,11.27172413793104,1,0.01605784013748461,1.841183779509771,0.9460111788617886,0.2857142857142857,0.4568711656441718,0.446896551724138,LOVE HOT WATER BOTTLE,"HOT WATER BOTTLE KEEP CALM, ASSORTED COLOUR BIRD ORNAMENT"
304,frozenset({'HOT WATER BOTTLE KEEP CALM'}),frozenset({'LOVE HOT WATER BOTTLE'}),0.04258443465491923,0.03671071953010279,0.01762114537444934,0.4137931034482759,11.27172413793104,1,0.01605784013748461,1.643258184331001,0.9518149284253579,0.2857142857142857,0.3914529015979815,0.446896551724138,HOT WATER BOTTLE KEEP CALM,LOVE HOT WATER BOTTLE
1416,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'HOT WATER BOTTLE I AM SO POORLY'})",frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.04258443465491923,0.03083700440528634,0.01468428781204112,0.3448275862068966,11.18226600985222,1,0.01337111141299074,1.479248782749826,0.9510736196319018,0.25,0.3239811912225705,0.4105090311986864,"ASSORTED COLOUR BIRD ORNAMENT, HOT WATER BOTTLE I AM SO POORLY",HOT WATER BOTTLE TEA AND SYMPATHY
1419,frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'HOT WATER BOTTLE I AM SO POORLY'})",0.03083700440528634,0.04258443465491923,0.01468428781204112,0.4761904761904762,11.18226600985222,1,0.01337111141299074,1.827793352022427,0.9395454545454545,0.25,0.4528921998247151,0.4105090311986864,HOT WATER BOTTLE TEA AND SYMPATHY,"ASSORTED COLOUR BIRD ORNAMENT, HOT WATER BOTTLE I AM SO POORLY"
302,frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.04258443465491923,0.03083700440528634,0.01468428781204112,0.3448275862068966,11.18226600985222,1,0.01337111141299074,1.479248782749826,0.9510736196319018,0.25,0.3239811912225705,0.4105090311986864,HOT WATER BOTTLE I AM SO POORLY,HOT WATER BOTTLE TEA AND SYMPATHY
1417,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'HOT WATER BOTTLE TEA AND SYMPATHY'})",frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),0.03083700440528634,0.04258443465491923,0.01468428781204112,0.4761904761904762,11.18226600985222,1,0.01337111141299074,1.827793352022427,0.9395454545454545,0.25,0.4528921998247151,0.4105090311986864,"ASSORTED COLOUR BIRD ORNAMENT, HOT WATER BOTTLE TEA AND SYMPATHY",HOT WATER BOTTLE I AM SO POORLY
1418,frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'HOT WATER BOTTLE TEA AND SYMPATHY'})",0.04258443465491923,0.03083700440528634,0.01468428781204112,0.3448275862068966,11.18226600985222,1,0.01337111141299074,1.479248782749826,0.9510736196319018,0.25,0.3239811912225705,0.4105090311986864,HOT WATER BOTTLE I AM SO POORLY,"ASSORTED COLOUR BIRD ORNAMENT, HOT WATER BOTTLE TEA AND SYMPATHY"
303,frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),0.03083700440528634,0.04258443465491923,0.01468428781204112,0.4761904761904762,11.18226600985222,1,0.01337111141299074,1.827793352022427,0.9395454545454545,0.25,0.4528921998247151,0.4105090311986864,HOT WATER BOTTLE TEA AND SYMPATHY,HOT WATER BOTTLE I AM SO POORLY
2062,frozenset({'WOODEN UNION JACK BUNTING'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'PAPER CHAIN KIT EMPIRE'})",0.03524229074889868,0.04111600587371513,0.01615271659324523,0.4583333333333333,11.14732142857143,1,0.01470369435981033,1.770247373771603,0.9435450394354505,0.2682926829268292,0.4351071975497703,0.4255952380952381,WOODEN UNION JACK BUNTING,"ASSORTED COLOUR BIRD ORNAMENT, PAPER CHAIN KIT EMPIRE"
2060,"frozenset({'WOODEN UNION JACK BUNTING', 'ASSORTED COLOUR BIRD ORNAMENT'})",frozenset({'PAPER CHAIN KIT EMPIRE'}),0.03524229074889868,0.04111600587371513,0.01615271659324523,0.4583333333333333,11.14732142857143,1,0.01470369435981033,1.770247373771603,0.9435450394354505,0.2682926829268292,0.4351071975497703,0.4255952380952381,"WOODEN UNION JACK BUNTING, ASSORTED COLOUR BIRD ORNAMENT",PAPER CHAIN KIT EMPIRE
624,frozenset({'WOODEN UNION JACK BUNTING'}),frozenset({'PAPER CHAIN KIT EMPIRE'}),0.03524229074889868,0.04111600587371513,0.01615271659324523,0.4583333333333333,11.14732142857143,1,0.01470369435981033,1.770247373771603,0.9435450394354505,0.2682926829268292,0.4351071975497703,0.4255952380952381,WOODEN UNION JACK BUNTING,PAPER CHAIN KIT EMPIRE
625,frozenset({'PAPER CHAIN KIT EMPIRE'}),frozenset({'WOODEN UNION JACK BUNTING'}),0.04111600587371513,0.03524229074889868,0.01615271659324523,0.3928571428571428,11.14732142857143,1,0.01470369435981033,1.589012697590049,0.9493247946540443,0.2682926829268292,0.3706784083496412,0.4255952380952381,PAPER CHAIN KIT EMPIRE,WOODEN UNION JACK BUNTING
2063,frozenset({'PAPER CHAIN KIT EMPIRE'}),"frozenset({'WOODEN UNION JACK BUNTING', 'ASSORTED COLOUR BIRD ORNAMENT'})",0.04111600587371513,0.03524229074889868,0.01615271659324523,0.3928571428571428,11.14732142857143,1,0.01470369435981033,1.589012697590049,0.9493247946540443,0.2682926829268292,0.3706784083496412,0.4255952380952381,PAPER CHAIN KIT EMPIRE,"WOODEN UNION JACK BUNTING, ASSORTED COLOUR BIRD ORNAMENT"
2061,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'PAPER CHAIN KIT EMPIRE'})",frozenset({'WOODEN UNION JACK BUNTING'}),0.04111600587371513,0.03524229074889868,0.01615271659324523,0.3928571428571428,11.14732142857143,1,0.01470369435981033,1.589012697590049,0.9493247946540443,0.2682926829268292,0.3706784083496412,0.4255952380952381,"ASSORTED COLOUR BIRD ORNAMENT, PAPER CHAIN KIT EMPIRE",WOODEN UNION JACK BUNTING
211,frozenset({'SINGLE HEART ZINC T-LIGHT HOLDER'}),frozenset({'HANGING HEART ZINC T-LIGHT HOLDER'}),0.0513950073421439,0.0513950073421439,0.02936857562408223,0.5714285714285714,11.11836734693878,1,0.02672712884438321,2.213411649534998,0.9593653250773994,0.4000000000000001,0.5482087571870854,0.5714285714285714,SINGLE HEART ZINC T-LIGHT HOLDER,HANGING HEART ZINC T-LIGHT HOLDER
1233,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'SINGLE HEART ZINC T-LIGHT HOLDER'})",frozenset({'HANGING HEART ZINC T-LIGHT HOLDER'}),0.0513950073421439,0.0513950073421439,0.02936857562408223,0.5714285714285714,11.11836734693878,1,0.02672712884438321,2.213411649534998,0.9593653250773994,0.4000000000000001,0.5482087571870854,0.5714285714285714,"ASSORTED COLOUR BIRD ORNAMENT, SINGLE HEART ZINC T-LIGHT HOLDER",HANGING HEART ZINC T-LIGHT HOLDER
1235,frozenset({'SINGLE HEART ZINC T-LIGHT HOLDER'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'HANGING HEART ZINC T-LIGHT HOLDER'})",0.0513950073421439,0.0513950073421439,0.02936857562408223,0.5714285714285714,11.11836734693878,1,0.02672712884438321,2.213411649534998,0.9593653250773994,0.4000000000000001,0.5482087571870854,0.5714285714285714,SINGLE HEART ZINC T-LIGHT HOLDER,"ASSORTED COLOUR BIRD ORNAMENT, HANGING HEART ZINC T-LIGHT HOLDER"
1232,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'HANGING HEART ZINC T-LIGHT HOLDER'})",frozenset({'SINGLE HEART ZINC T-LIGHT HOLDER'}),0.0513950073421439,0.0513950073421439,0.02936857562408223,0.5714285714285714,11.11836734693878,1,0.02672712884438321,2.213411649534998,0.9593653250773994,0.4000000000000001,0.5482087571870854,0.5714285714285714,"ASSORTED COLOUR BIRD ORNAMENT, HANGING HEART ZINC T-LIGHT HOLDER",SINGLE HEART ZINC T-LIGHT HOLDER
1234,frozenset({'HANGING HEART ZINC T-LIGHT HOLDER'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'SINGLE HEART ZINC T-LIGHT HOLDER'})",0.0513950073421439,0.0513950073421439,0.02936857562408223,0.5714285714285714,11.11836734693878,1,0.02672712884438321,2.213411649534998,0.9593653250773994,0.4000000000000001,0.5482087571870854,0.5714285714285714,HANGING HEART ZINC T-LIGHT HOLDER,"ASSORTED COLOUR BIRD ORNAMENT, SINGLE HEART ZINC T-LIGHT HOLDER"
210,frozenset({'HANGING HEART ZINC T-LIGHT HOLDER'}),frozenset({'SINGLE HEART ZINC T-LIGHT HOLDER'}),0.0513950073421439,0.0513950073421439,0.02936857562408223,0.5714285714285714,11.11836734693878,1,0.02672712884438321,2.213411649534998,0.9593653250773994,0.4000000000000001,0.5482087571870854,0.5714285714285714,HANGING HEART ZINC T-LIGHT HOLDER,SINGLE HEART ZINC T-LIGHT HOLDER
2392,"frozenset({'LARGE WHITE HEART OF WICKER', 'HEART OF WICKER SMALL'})",frozenset({'HEART OF WICKER LARGE'}),0.01615271659324523,0.08223201174743025,0.01468428781204112,0.9090909090909091,11.05519480519481,1,0.01335601743139246,10.09544787077826,0.9244776119402985,0.1754385964912281,0.9009454545454545,0.5438311688311688,"LARGE WHITE HEART OF WICKER, HEART OF WICKER SMALL",HEART OF WICKER LARGE
2397,frozenset({'HEART OF WICKER LARGE'}),"frozenset({'LARGE WHITE HEART OF WICKER', 'HEART OF WICKER SMALL'})",0.08223201174743025,0.01615271659324523,0.01468428781204112,0.1785714285714286,11.05519480519481,1,0.01335601743139246,1.197727127625615,0.99104,0.1754385964912281,0.1650852878464819,0.5438311688311688,HEART OF WICKER LARGE,"LARGE WHITE HEART OF WICKER, HEART OF WICKER SMALL"
2551,frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG PINK POLKADOT'})",0.05726872246696035,0.02790014684287812,0.01762114537444934,0.3076923076923077,11.02834008097166,1,0.01602333960811711,1.404144232338065,0.9645638629283488,0.2608695652173914,0.2878224494538694,0.4696356275303644,LUNCH BAG  BLACK SKULL.,"LUNCH BAG RED RETROSPOT, LUNCH BAG PINK POLKADOT"
2546,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02790014684287812,0.05726872246696035,0.01762114537444934,0.631578947368421,11.02834008097166,1,0.01602333960811711,2.55884203901825,0.9354229607250755,0.2608695652173914,0.6091982292179046,0.4696356275303644,"LUNCH BAG RED RETROSPOT, LUNCH BAG PINK POLKADOT",LUNCH BAG  BLACK SKULL.
1575,frozenset({'JUMBO BAG SPACEBOY DESIGN'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'JUMBO BAG PINK POLKADOT'})",0.02936857562408223,0.05580029368575624,0.01762114537444934,0.6000000000000001,10.75263157894737,1,0.01598237022949321,2.36049926578561,0.9344427634896623,0.2608695652173914,0.5763608087091758,0.4578947368421053,JUMBO BAG SPACEBOY DESIGN,"ASSORTED COLOUR BIRD ORNAMENT, JUMBO BAG PINK POLKADOT"
1573,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'JUMBO BAG SPACEBOY DESIGN'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.02936857562408223,0.05580029368575624,0.01762114537444934,0.6000000000000001,10.75263157894737,1,0.01598237022949321,2.36049926578561,0.9344427634896623,0.2608695652173914,0.5763608087091758,0.4578947368421053,"ASSORTED COLOUR BIRD ORNAMENT, JUMBO BAG SPACEBOY DESIGN",JUMBO BAG PINK POLKADOT
381,frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.02936857562408223,0.05580029368575624,0.01762114537444934,0.6000000000000001,10.75263157894737,1,0.01598237022949321,2.36049926578561,0.9344427634896623,0.2608695652173914,0.5763608087091758,0.4578947368421053,JUMBO BAG SPACEBOY DESIGN,JUMBO BAG PINK POLKADOT
1574,frozenset({'JUMBO BAG PINK POLKADOT'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'JUMBO BAG SPACEBOY DESIGN'})",0.05580029368575624,0.02936857562408223,0.01762114537444934,0.3157894736842105,10.75263157894737,1,0.01598237022949321,1.418615158703264,0.9606013478486264,0.2608695652173914,0.2950871884704196,0.4578947368421053,JUMBO BAG PINK POLKADOT,"ASSORTED COLOUR BIRD ORNAMENT, JUMBO BAG SPACEBOY DESIGN"
1572,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.05580029368575624,0.02936857562408223,0.01762114537444934,0.3157894736842105,10.75263157894737,1,0.01598237022949321,1.418615158703264,0.9606013478486264,0.2608695652173914,0.2950871884704196,0.4578947368421053,"ASSORTED COLOUR BIRD ORNAMENT, JUMBO BAG PINK POLKADOT",JUMBO BAG SPACEBOY DESIGN
380,frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.05580029368575624,0.02936857562408223,0.01762114537444934,0.3157894736842105,10.75263157894737,1,0.01598237022949321,1.418615158703264,0.9606013478486264,0.2608695652173914,0.2950871884704196,0.4578947368421053,JUMBO BAG PINK POLKADOT,JUMBO BAG SPACEBOY DESIGN
1705,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'LUNCH BAG VINTAGE DOILY'})",frozenset({'JUMBO BAG VINTAGE DOILY'}),0.04405286343612335,0.04992657856093979,0.02349486049926578,0.5333333333333333,10.68235294117647,1,0.02129545175208782,2.035871617369415,0.9481566820276497,0.3333333333333333,0.5088098918083461,0.5019607843137255,"ASSORTED COLOUR BIRD ORNAMENT, LUNCH BAG VINTAGE DOILY",JUMBO BAG VINTAGE DOILY
1704,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'JUMBO BAG VINTAGE DOILY'})",frozenset({'LUNCH BAG VINTAGE DOILY'}),0.04992657856093979,0.04405286343612335,0.02349486049926578,0.4705882352941176,10.68235294117647,1,0.02129545175208782,1.805677924620656,0.954018547140649,0.3333333333333333,0.4461913797777175,0.5019607843137255,"ASSORTED COLOUR BIRD ORNAMENT, JUMBO BAG VINTAGE DOILY",LUNCH BAG VINTAGE DOILY
1706,frozenset({'JUMBO BAG VINTAGE DOILY'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'LUNCH BAG VINTAGE DOILY'})",0.04992657856093979,0.04405286343612335,0.02349486049926578,0.4705882352941176,10.68235294117647,1,0.02129545175208782,1.805677924620656,0.954018547140649,0.3333333333333333,0.4461913797777175,0.5019607843137255,JUMBO BAG VINTAGE DOILY,"ASSORTED COLOUR BIRD ORNAMENT, LUNCH BAG VINTAGE DOILY"
447,frozenset({'LUNCH BAG VINTAGE DOILY'}),frozenset({'JUMBO BAG VINTAGE DOILY'}),0.04405286343612335,0.04992657856093979,0.02349486049926578,0.5333333333333333,10.68235294117647,1,0.02129545175208782,2.035871617369415,0.9481566820276497,0.3333333333333333,0.5088098918083461,0.5019607843137255,LUNCH BAG VINTAGE DOILY,JUMBO BAG VINTAGE DOILY
446,frozenset({'JUMBO BAG VINTAGE DOILY'}),frozenset({'LUNCH BAG VINTAGE DOILY'}),0.04992657856093979,0.04405286343612335,0.02349486049926578,0.4705882352941176,10.68235294117647,1,0.02129545175208782,1.805677924620656,0.954018547140649,0.3333333333333333,0.4461913797777175,0.5019607843137255,JUMBO BAG VINTAGE DOILY,LUNCH BAG VINTAGE DOILY
1707,frozenset({'LUNCH BAG VINTAGE DOILY'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'JUMBO BAG VINTAGE DOILY'})",0.04405286343612335,0.04992657856093979,0.02349486049926578,0.5333333333333333,10.68235294117647,1,0.02129545175208782,2.035871617369415,0.9481566820276497,0.3333333333333333,0.5088098918083461,0.5019607843137255,LUNCH BAG VINTAGE DOILY,"ASSORTED COLOUR BIRD ORNAMENT, JUMBO BAG VINTAGE DOILY"
